part_number,part_name,description,brand,category,sku,hsn,gst,moq,uom,source_rate,mrp,selling_price,oem_number,vehicle_make,source_url,source_image_url,validation_status,firm
"5133","INSIDE DOOR PULL HANDLE L/R NANO","INSIDE DOOR PULL HANDLE L/R NANO","CI AUTOMOTIVE LLP","INNER PULL HANDLE","5133","","18","1","Pcs","18","","18","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5133.jpg?v=1393","READY","Ambaji Traders"
"5134L","R.C.LOCK ASSY NANO GREY LH","R.C.LOCK ASSY NANO GREY LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","5134L","83012000","18","1","Pcs","57","","57","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5134.jpg?v=1393","READY","Ambaji Traders"
"5134R","R.C.LOCK ASSY NANO GREY RH","R.C.LOCK ASSY NANO GREY RH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","5134R","83012000","18","1","Pcs","57","","57","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5134.jpg?v=1393","READY","Ambaji Traders"
"5135L","DOOR LOCK ASSY INDICA VISTA FT-LH","DOOR LOCK ASSY INDICA VISTA FT-LH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","5135L","83012000","18","1","Pcs","336","","336","#287172300111 LH","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5135.jpg?v=1393","READY","Ambaji Traders"
"5135R","DOOR LOCK ASSY INDICA VISTA FT-RH","DOOR LOCK ASSY INDICA VISTA FT-RH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","5135R","83012000","18","1","Pcs","336","","336","#287172300112 RH","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5135.jpg?v=1393","READY","Ambaji Traders"
"5136","DOOR MIRROR OUTER SASH INDICA","DOOR MIRROR OUTER SASH INDICA","CI AUTOMOTIVE LLP","SASH","5136","","18","1","Pcs","37","","37","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5136.jpg?v=1393","READY","Ambaji Traders"
"5137","DOOR MIRROR INNER SASH INDICA VISTA L/R","DOOR MIRROR INNER SASH INDICA VISTA L/R","CI AUTOMOTIVE LLP","SASH","5137","39269099","18","1","Pcs","72","","72","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5137.jpg?v=1393","READY","Ambaji Traders"
"5138L/R","DOOR MIRROR OUTER SASH INDICA","DOOR MIRROR OUTER SASH INDICA","CI AUTOMOTIVE LLP","SASH","5138L/R","","18","1","Pcs","63","","63","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5138.jpg?v=1393","READY","Ambaji Traders"
"5139","DOOR MIRROR D-TYPE SASH INDICA","DOOR MIRROR D-TYPE SASH INDICA","CI AUTOMOTIVE LLP","SASH","5139","39269099","18","1","Set","36","","36","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5139.jpg?v=1393","READY","Ambaji Traders"
"5140","DOOR LOCK W/KEY VISTA, MANZA, SUPER ACE (TATAPASSENGER)","DOOR LOCK W/KEY VISTA, MANZA, SUPER ACE (TATAPASSENGER)","CI AUTOMOTIVE LLP","DOOR LOCK W/KEYS","5140","83012000","18","1","Pcs","228","","228","","TATA LCV; TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5140.jpg?v=1393","READY","Ambaji Traders"
"5141L","WINDOW REGULATOR ASSY MANUAL VISTA FRONT LH","WINDOW REGULATOR ASSY MANUAL VISTA FRONT LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5141L","87089900","18","1","Pcs","656","","656","#287172500107 LH","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5141.jpg?v=1393","READY","Ambaji Traders"
"5141R","WINDOW REGULATOR ASSY MANUAL VISTA FRONT RH","WINDOW REGULATOR ASSY MANUAL VISTA FRONT RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5141R","87089900","18","1","Pcs","656","","656","#287172500108 RH","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5141.jpg?v=1393","READY","Ambaji Traders"
"5142","R.C.LOCK BEIGE COLOR VISTA RH","R.C.LOCK BEIGE COLOR VISTA RH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","5142","83012000","18","1","Pcs","113","","113","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5142.jpg?v=1393","READY","Ambaji Traders"
"5142L","R.C.LOCK BEIGE COLOR VISTA LH","R.C.LOCK BEIGE COLOR VISTA LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","5142L","83012000","18","1","Pcs","113","","113","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5142.jpg?v=1393","READY","Ambaji Traders"
"5143","ROOF HANDLE TATA NANO","ROOF HANDLE TATA NANO","CI AUTOMOTIVE LLP","ROOF HANDLE","5143","87089900","18","1","Pcs","53","","53","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5143.jpg?v=1393","READY","Ambaji Traders"
"05144L","OUTER HANDLE IRIS LEFT","OUTER HANDLE IRIS LEFT","CI AUTOMOTIVE LLP","OUTSIDE DOOR HANDLE","05144L","87089900","18","1","Pcs","80","","80","","TATA LCV","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5144.jpg?v=1393","READY","Ambaji Traders"
"05144R","OUTER HANDLE IRIS RIGHT","OUTER HANDLE IRIS RIGHT","CI AUTOMOTIVE LLP","OUTSIDE DOOR HANDLE","05144R","87089900","18","1","Pcs","80","","80","","TATA LCV","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5144.jpg?v=1393","READY","Ambaji Traders"
"5145","DICKY LOCK ASSY.INDICA-VISTA","DICKY LOCK ASSY INDICA-VISTA (TATAPASSENGER)","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","5145","83012000","18","1","Pcs","189","","189","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5145.jpg?v=1393","READY","Ambaji Traders"
"5146L","WINDOW REGULATOR ASSY MANUAL INDIGO CS FRONT LH","WINDOW REGULATOR ASSY MANUAL INDIGO CS FRONT LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5146L","87089900","18","1","Pcs","700","","700","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5146.jpg?v=1393","READY","Ambaji Traders"
"5146R","WINDOW REGULATOR ASSY MANUAL INDIGO CS FRONT RH","WINDOW REGULATOR ASSY MANUAL INDIGO CS FRONT RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5146R","87089900","18","1","Pcs","700","","700","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5146.jpg?v=1393","READY","Ambaji Traders"
"5147","R.G.HANDLE INDICA VISTA(BEIGE)","RG HANDLE INDICA VISTA (BEIGE) (TATAPASSENGER)","CI AUTOMOTIVE LLP","WINDOW REGULATOR HANDLES","5147","87089900","18","1","Pcs","37","","37","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5147.jpg?v=1393","READY","Ambaji Traders"
"5148,M10","R.G.HANDLE W/CAP ACE,INDICA SIGNA BS-6,709 N/M,INTRA GREY","R.G.HANDLE W/CAP ACE,INDICA SIGNA BS-6,709 N/M,INTRA GREY","CI AUTOMOTIVE LLP","WINDOW REGULATOR HANDLES","5148,M10","","18","1","Pcs","43","","43","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5148.jpg?v=1393","READY","Ambaji Traders"
"5149L","R.C. LEVER ASSY W/BEZEL SUMO VICTA, INDICA,INDIGO, MARINA TATA SIGNA, BS6, YODHA LH","R.C. LEVER ASSY W/BEZEL SUMO VICTA, INDICA,INDIGO, MARINA TATA SIGNA, BS6, YODHA LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","5149L","83012000","18","1","Pcs","154","","154","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5149.jpeg?v=1393","READY","Ambaji Traders"
"5149R","R.C. LEVER ASSY W/BEZEL SUMO VICTA, INDICA,INDIGO, MARINA TATA SIGNA, BS6, YODHA RH","R.C. LEVER ASSY W/BEZEL SUMO VICTA, INDICA,INDIGO, MARINA TATA SIGNA, BS6, YODHA RH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","5149R","83012000","18","1","Pcs","154","","154","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5149.jpeg?v=1393","READY","Ambaji Traders"
"5150L","WINDOW REGULATOR POWER INDICA T-1 FRONT LH","WINDOW REGULATOR POWER INDICA T-1 FRONT LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5150L","87089900","18","1","Pcs","608","","608","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5150.jpg?v=1393","READY","Ambaji Traders"
"5150R","WINDOW REGULATOR POWER INDICA T-1 FRONT RH","WINDOW REGULATOR POWER INDICA T-1 FRONT RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5150R","87089900","18","1","Pcs","608","","608","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5150.jpg?v=1393","READY","Ambaji Traders"
"5151L","WINDOW REGULATOR POWER INDICA T-1 REAR LH","WINDOW REGULATOR POWER INDICA T-1 REAR LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5151L","87089900","18","1","Pcs","652","","652","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5151.jpg?v=1393","READY","Ambaji Traders"
"5151R","WINDOW REGULATOR POWER INDICA T-1 REAR RH","WINDOW REGULATOR POWER INDICA T-1 REAR RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5151R","87089900","18","1","Pcs","652","","652","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5151.jpg?v=1393","READY","Ambaji Traders"
"5152L","WINDOW REGULATOR POWER INDIGO CS REAR LH","WINDOW REGULATOR POWER INDIGO CS REAR LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5152L","87089900","18","1","Pcs","627","","627","#267873500111 LH ,#267873500123 LH ,#267873500144 LH","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5152.jpg?v=1393","READY","Ambaji Traders"
"5152R","WINDOW REGULATOR POWER INDIGO CS REAR RH","WINDOW REGULATOR POWER INDIGO CS REAR RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5152R","87089900","18","1","Pcs","627","","627","#267873500112 RH ,#267873500124 RH ,#267873500145 RH","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5152.jpg?v=1393","READY","Ambaji Traders"
"5153L","WINDOW REGULATOR POWER FRONT NANO LH","WINDOW REGULATOR POWER FRONT NANO LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5153L","87089900","18","1","Pcs","494","","494","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5153.jpg?v=1393","READY","Ambaji Traders"
"5153R","WINDOW REGULATOR POWER FRONT NANO RH","WINDOW REGULATOR POWER FRONT NANO RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5153R","87089900","18","1","Pcs","494","","494","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5153.jpg?v=1393","READY","Ambaji Traders"
"5154 L/R","INNER SASH INDICA L/R","INNER SASH INDICA L/R","CI AUTOMOTIVE LLP","SASH","5154 L/R","","18","1","Pcs","55","","55","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5154.jpg?v=1393","READY","Ambaji Traders"
"5155L","DOOR LOCK ASSY INDICA VISTA RR-LH","DOOR LOCK ASSY INDICA VISTA RR-LH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","5155L","83012000","18","1","Pcs","364","","364","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5155.jpg?v=1393","READY","Ambaji Traders"
"5155R","DOOR LOCK ASSY INDICA VISTA RR-RH","DOOR LOCK ASSY INDICA VISTA RR-RH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","5155R","83012000","18","1","Pcs","364","","364","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5155.jpg?v=1393","READY","Ambaji Traders"
"5156 D","GLASS CHANNEL INDICA FRONT+REAR (SET OF 4PCS)","GLASS CHANNEL INDICA FRONT+REAR (SET OF 4PCS)","CI AUTOMOTIVE LLP","CHANNELS / GUIDE RAILS","5156 D","","18","1","Set","208","","208","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5156.jpg?v=1393","READY","Ambaji Traders"
"5157L","WINDOW REGULATOR ASSY.ACE ZIP,TATA-IRIS LH","WINDOW REGULATOR ASSY.ACE ZIP,TATA-IRIS LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5157L","87089900","18","1","Pcs","538","","538","","TATA LCV","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5157.jpg?v=1393","READY","Ambaji Traders"
"5157R","WINDOW REGULATOR ASSY.ACE ZIP,TATA-IRIS RH","WINDOW REGULATOR ASSY.ACE ZIP,TATA-IRIS RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5157R","87089900","18","1","Pcs","538","","538","","TATA LCV","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5157.jpg?v=1393","READY","Ambaji Traders"
"5158","RC PLATE ONLY INDIGO CS (TATAPASSENGER)","RC PLATE ONLY INDIGO CS (TATAPASSENGER)","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","5158","39269099","18","1","Set","240","","240","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5158.jpg?v=1393","READY","Ambaji Traders"
"5159L","DOOR LOCK W/KEYS INDICA LH","DOOR LOCK W/KEYS INDICA LH","CI AUTOMOTIVE LLP","DOOR LOCK W/KEYS","5159L","83012000","18","1","Pcs","218","","218","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5159.jpg?v=1393","READY","Ambaji Traders"
"5159R","DOOR LOCK W/KEYS INDICA RH","DOOR LOCK W/KEYS INDICA RH","CI AUTOMOTIVE LLP","DOOR LOCK W/KEYS","5159R","83012000","18","1","Pcs","218","","218","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5159.jpg?v=1393","READY","Ambaji Traders"
"5160","DICKY LOCK W/KEYS INDICA","DICKY LOCK W/KEYS INDICA","CI AUTOMOTIVE LLP","DOOR LOCK W/KEYS","5160","83012000","18","1","Pcs","233","","233","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5160.jpg?v=1393","READY","Ambaji Traders"
"05161L","OUTER HANDLE INDICA,INDIGO, MARINA  FRONT/REAR LEFT","OUTER HANDLE INDICA,INDIGO, MARINA  FRONT/REAR LEFT","CI AUTOMOTIVE LLP","OUTSIDE DOOR HANDLE","05161L","87089900","18","1","Pcs","100","","100","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5161.jpg?v=1393","READY","Ambaji Traders"
"05161R","OUTER HANDLE INDICA,INDIGO, MARINA  FRONT/REAR RIGHT","OUTER HANDLE INDICA,INDIGO, MARINA  FRONT/REAR RIGHT","CI AUTOMOTIVE LLP","OUTSIDE DOOR HANDLE","05161R","87089900","18","1","Pcs","100","","100","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5161.jpg?v=1393","READY","Ambaji Traders"
"5162L","WINDOW REGULATOR ASSY W/MOTOR INDICA FRONT LH","WINDOW REGULATOR ASSY W/MOTOR INDICA FRONT LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5162L","83012000","18","1","Pcs","1605","","1605","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5162.jpg?v=1393","READY","Ambaji Traders"
"5162R","WINDOW REGULATOR ASSY W/MOTOR INDICA FRONT RH","WINDOW REGULATOR ASSY W/MOTOR INDICA FRONT RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5162R","83012000","18","1","Pcs","1605","","1605","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5162.jpg?v=1393","READY","Ambaji Traders"
"5163","WHEEL CAP  BIG 6''INDICA, INDIGO, MARINA","WHEEL CAP  BIG 6''INDICA, INDIGO, MARINA","CI AUTOMOTIVE LLP","WHEEL CAP","5163","87089900","18","1","Set","319","","319","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5163.jpg?v=1393","READY","Ambaji Traders"
"5164L","R.C.LEVER ASSY VISTA,MANSA,SUPER ACE, TATA INTRA BLACK LH","R.C.LEVER ASSY VISTA,MANSA,SUPER ACE, TATA INTRA BLACK LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","5164L","83012000","18","1","Pcs","113","","113","","TATA LCV; TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5164.jpg?v=1393","READY","Ambaji Traders"
"5164R","R.C.LEVER ASSY VISTA,MANSA,SUPER ACE, TATA INTRA BLACK LH","R.C.LEVER ASSY VISTA,MANSA,SUPER ACE, TATA INTRA BLACK LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","5164R","83012000","18","1","Pcs","113","","113","","TATA LCV; TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5164.jpg?v=1393","READY","Ambaji Traders"
"5165L","WINDOW REGULATOR ASSY W/MOTOR MARINA FRONT LH","WINDOW REGULATOR ASSY W/MOTOR MARINA FRONT LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5165L","83012000","18","1","Pcs","1605","","1605","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5165.jpg?v=1393","READY","Ambaji Traders"
"5165R","WINDOW REGULATOR ASSY W/MOTOR MARINA FRONT RH","WINDOW REGULATOR ASSY W/MOTOR MARINA FRONT RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5165R","83012000","18","1","Pcs","1605","","1605","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5165.jpg?v=1393","READY","Ambaji Traders"
"5166L","WINDOW REGULATOR ASSY W/MOTOR MARINA REAR LH","WINDOW REGULATOR ASSY W/MOTOR MARINA REAR LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5166L","87089900","18","1","Pcs","1649","","1649","#267872500189 LH","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5166.jpg?v=1393","READY","Ambaji Traders"
"5166R","WINDOW REGULATOR ASSY W/MOTOR MARINA REAR RH","WINDOW REGULATOR ASSY W/MOTOR MARINA REAR RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5166R","87089900","18","1","Pcs","1649","","1649","#267873500145 RH","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5166.jpg?v=1393","READY","Ambaji Traders"
"5167","STEERING LOCK W/KEY NANO","STEERING LOCK W/KEY NANO","CI AUTOMOTIVE LLP","IGNITION / STEERING LOCKS","5167","83012000","18","1","Pcs","732","","732","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5167.jpg?v=1393","READY","Ambaji Traders"
"5168L","R.C.LEVER ASSY VISTA,MANSA,SUPER ACE,INTRA GREY LH","R.C.LEVER ASSY VISTA,MANSA,SUPER ACE,INTRA GREY LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","5168L","83012000","18","1","Pcs","110","","110","","TATA LCV; TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5168.jpg?v=1393","READY","Ambaji Traders"
"5168R","R.C.LEVER ASSY VISTA,MANSA,SUPER ACE,INTRA GREY RH","R.C.LEVER ASSY VISTA,MANSA,SUPER ACE,INTRA GREY RH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","5168R","83012000","18","1","Pcs","110","","110","","TATA LCV; TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5168.jpg?v=1393","READY","Ambaji Traders"
"5169L","WINDOW REGULATOR W/MOTOR INDICA REAR LH","WINDOW REGULATOR W/MOTOR INDICA REAR LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5169L","87089900","18","1","Pcs","1649","","1649","#G267872500181 LH","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5169.jpg?v=1393","READY","Ambaji Traders"
"5169R","WINDOW REGULATOR W/MOTOR INDICA REAR RH","WINDOW REGULATOR W/MOTOR INDICA REAR LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","5169R","87089900","18","1","Pcs","1649","","1649","#G267873500149 RH","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5169.jpg?v=1393","READY","Ambaji Traders"
"5170","COUPLER STEERING LOCK NANO","COUPLER STEERING LOCK NANO","CI AUTOMOTIVE LLP","IGNITION / STEERING LOCKS","5170","853650","18","1","Pcs","122","","122","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5170.jpg?v=1393","READY","Ambaji Traders"
"5175","WHEEL CAP SMALL INDICA,INDIGO,MARINA","WHEEL CAP SMALL INDICA,INDIGO,MARINA","CI AUTOMOTIVE LLP","WHEEL CAP","5175","87089900","18","1","Set","96","","96","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5175.jpg?v=1393","READY","Ambaji Traders"
"5176L","DOOR LOCK ASSY INDICA FT-LH","DOOR LOCK ASSY INDICA FT-LH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","5176L","83012000","18","1","Pcs","379","","379","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5176.jpg?v=1393","READY","Ambaji Traders"
"5176R","DOOR LOCK ASSY INDICA FT-RH","DOOR LOCK ASSY INDICA FT-RH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","5176R","83012000","18","1","Pcs","379","","379","","TATA CAR","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/5176.jpg?v=1393","READY","Ambaji Traders"
