sourceId,sku,name,brand,categoryName,oeCode,hsn,gst,moq,uom,sourcePrice,source_rate,mrp,selling_price,statusSource,vehicleTypes,imageUrl,localImagePath,imageStatus,validationStatus,sourceUrl,firm
"P4029","5455","AIR CLEANER BRACKET TATA ACE (TATALCV)","CI AUTOMOTIVE LLP","DOOR HINGES","","87089900","18","1","Pcs","50","50","","50","Live","TATA LCV","https://onlineautohandles.com/product-images/5455.jpg?v=1393","data/source-catalogue/images/5455.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4030","5456","FUEL TANK MOUTH TATA MAGIC","CI AUTOMOTIVE LLP","FUEL TANK NECK","","87089900","18","1","Pcs","336","336","","336","Live","TATA LCV","https://onlineautohandles.com/product-images/5456.jpg?v=1393","data/source-catalogue/images/5456.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4031","5457","FUEL TANK MOUTH TATA ACE","CI AUTOMOTIVE LLP","FUEL TANK NECK","","87089900","18","1","Pcs","351","351","","351","Live","TATA LCV","https://onlineautohandles.com/product-images/5457.jpg?v=1393","data/source-catalogue/images/5457.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4032","5458","THERMO STATE PIPE TATA ACE DIESEL","CI AUTOMOTIVE LLP","FUEL TANK NECK","","87089900","18","1","Pcs","170","170","","170","Live","TATA LCV","https://onlineautohandles.com/product-images/5458.jpg?v=1393","data/source-catalogue/images/5458.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4033","5459","DICKY STRIKER PLATE WINGER","CI AUTOMOTIVE LLP","DOOR STRIKER","#7700311961","87089900","18","1","Pcs","154","154","","154","Live","TATA CAR","https://onlineautohandles.com/product-images/5459.jpg?v=1393","data/source-catalogue/images/5459.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4034","5460","ACCELATOR PADDLE ASSY. ACE","CI AUTOMOTIVE LLP","LINKAGE ROD","","87089900","18","1","Pcs","213","213","","213","Live","TATA LCV","https://onlineautohandles.com/product-images/5460.jpg?v=1393","data/source-catalogue/images/5460.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11724","5461L","SIDE VIEW MIRROR PLAIN/CONVEX ACE T-1 LH","CI AUTOMOTIVE LLP","SIDE VIEW MIRROR","","70091090","18","1","Pcs","218","218","","218","Live","TATA LCV","https://onlineautohandles.com/product-images/5461.jpg?v=1393","data/source-catalogue/images/5461L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11725","5461R","SIDE VIEW MIRROR PLAIN/CONVEX ACE T-1 RH","CI AUTOMOTIVE LLP","SIDE VIEW MIRROR","","70091090","18","1","Pcs","218","218","","218","Live","TATA LCV","https://onlineautohandles.com/product-images/5461.jpg?v=1393","data/source-catalogue/images/5461R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11722","5462L","SIDE VIEW MIRROR PLAIN/CONVEX TATA ACE TYPE-2 LH","CI AUTOMOTIVE LLP","SIDE VIEW MIRROR","","70091090","18","1","Pcs","213","213","","213","Live","TATA LCV","https://onlineautohandles.com/product-images/5462.jpg?v=1393","data/source-catalogue/images/5462L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11723","5462R","SIDE VIEW MIRROR PLAIN/CONVEX TATA ACE TYPE-2 RH","CI AUTOMOTIVE LLP","SIDE VIEW MIRROR","","70091090","18","1","Pcs","213","213","","213","Live","TATA LCV","https://onlineautohandles.com/product-images/5462.jpg?v=1393","data/source-catalogue/images/5462R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P10620","5463L","RETRACTABLE SEAT BELT LOCK BUCKLE ASSY (WITH SENSOR) TATA ACE","CI AUTOMOTIVE LLP","SEAT BELTS","","94012000","18","1","Pcs","358","358","","358","Live","TATA LCV","","","missing_source_url","READY","https://onlineautohandles.com/b2b",""
"P10621","5463R","RETRACTABLE SEAT BELT LOCK BUCKLE ASSY (WITH SENSOR) TATA ACE RH","CI AUTOMOTIVE LLP","SEAT BELTS","","94012000","18","1","Pcs","358","358","","358","Live","TATA LCV","","","missing_source_url","READY","https://onlineautohandles.com/b2b",""
"P4042","5501","OIL CAP GYPSY O/M , MASSEY ETC","CI AUTOMOTIVE LLP","FUEL TANK CAP","","843139","18","1","Pcs","58","58","","58","Live","JCB AGRICULTURE & MACHINERY; MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/5501.jpg?v=1393","data/source-catalogue/images/5501.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4043","5502","PAL TYPE SWITCH (ZINC)","CI AUTOMOTIVE LLP","SWITCHES","","853650","18","1","Pcs","211","211","","211","Live","UNIVERSAL; JCB AGRICULTURE & MACHINERY","https://onlineautohandles.com/product-images/5502.jpg?v=1393","data/source-catalogue/images/5502.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11946","5601L","WINDOW REGULATOR FIGO PWR FT-LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","#AS6923209AA    LH ,#AS6Z9923209A  LH","87089900","18","1","Pcs","834","834","","834","Live","FORD","https://onlineautohandles.com/product-images/5601L.png?v=1393","data/source-catalogue/images/5601L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11947","5601R","WINDOW REGULATOR FIGO PWR FT-RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","#AS6923208AA    RH ,#AS6Z9923208A  RH","87089900","18","1","Pcs","834","834","","834","Live","FORD","https://onlineautohandles.com/product-images/5601R.png?v=1393","data/source-catalogue/images/5601R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P10959","5602L","DOOR LOCK  Assy.PWR FIGO FL","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","#AS625421812H  RH","83012000","18","1","Pcs","644","644","","644","Live","FORD","https://onlineautohandles.com/product-images/5602L.png?v=1393","data/source-catalogue/images/5602L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P10960","5602R","DOOR LOCK Assy.Pwr.FRT FIGO RH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","#AS625421812H  RH","83012000","18","1","Pcs","644","644","","644","Live","FORD","https://onlineautohandles.com/product-images/5602R.png?v=1393","data/source-catalogue/images/5602R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P10961","5603L","Door LOCK Assy.PWR Rear FIGO(L)","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","","83012000","18","1","Pcs","476","476","","476","Live","FORD","https://onlineautohandles.com/product-images/5603L.png?v=1393","data/source-catalogue/images/5603L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P10962","5603R","Door LOCK Assy.PWR Rear FIGO  RH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","","83012000","18","1","Pcs","476","476","","476","Live","FORD","https://onlineautohandles.com/product-images/5603R.png?v=1393","data/source-catalogue/images/5603R.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11850","5604","WINDOW REGULATOR MANUAL FORD FIGO FRT  RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","","87089900","18","1","Pcs","876","876","","876","Live","FORD","https://onlineautohandles.com/product-images/5604.png?v=1393","data/source-catalogue/images/5604.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11849","5604L","WINDOW REGULATOR MANUAL FORD FIGO F-L","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","","87089900","18","1","Pcs","876","876","","876","Live","FORD","https://onlineautohandles.com/product-images/5604.png?v=1393","data/source-catalogue/images/5604L.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9625","5605","R.C.LOCK ASSY. FORD ENDEAVOUR T-1 RH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","","83012000","18","1","Pcs","433","433","","433","Live","FORD","https://onlineautohandles.com/product-images/5605.jpg?v=1393","data/source-catalogue/images/5605.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9624","5605L","R.C.LOCK ASSY.FORD ENDEAVOUR(L)","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","","83012000","18","1","Pcs","433","433","","433","Live","FORD","https://onlineautohandles.com/product-images/5605.jpg?v=1393","data/source-catalogue/images/5605L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9627","5606","R.C.LOCK ASSY. FORD FIESTA,FIGO  RH","CI AUTOMOTIVE LLP","Uncategorized","","83012000","18","1","Pcs","664","664","","664","Live","","https://onlineautohandles.com/product-images/5606.jpg?v=1393","data/source-catalogue/images/5606.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9626","5606L","R.C.LOCK ASSY.FORD FIESTA,FIGO(L)","CI AUTOMOTIVE LLP","Uncategorized","","83012000","18","1","Pcs","664","664","","664","Live","","https://onlineautohandles.com/product-images/5606.jpg?v=1393","data/source-catalogue/images/5606L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13947","5607","OUTER HANDLE FORD FIESTA,FIGO FRONT LEFT/RIGHT","CI AUTOMOTIVE LLP","OUTSIDE DOOR HANDLE","","","18","1","Pcs","92","92","","92","Live","FORD","https://onlineautohandles.com/product-images/5607.jpg?v=1393","data/source-catalogue/images/5607.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9108","05608L","OUTER HANDLE ENDEAVOUR T-2 FRONT LEFT","CI AUTOMOTIVE LLP","OUTSIDE DOOR HANDLE","","87089900","18","1","Pcs","3594","3594","","3594","Live","FORD","https://onlineautohandles.com/product-images/5608.jpg?v=1393","data/source-catalogue/images/05608L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9109","05608R","OUTER HANDLE ENDEAVOUR T-2 FRONT RIGHT","CI AUTOMOTIVE LLP","OUTSIDE DOOR HANDLE","","87089900","18","1","Pcs","3594","3594","","3594","Live","FORD","https://onlineautohandles.com/product-images/5608.jpg?v=1393","data/source-catalogue/images/05608R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9106","05609L","OUTER HANDLE ENDEAVOUR T1 FRONT LEFT","CI AUTOMOTIVE LLP","OUTSIDE DOOR HANDLE","","87089900","18","1","Pcs","932","932","","932","Live","FORD","https://onlineautohandles.com/product-images/5609.jpg?v=1393","data/source-catalogue/images/05609L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9107","05609R","OUTER HANDLE ENDEAVOUR T1 FRONT RIGHT","CI AUTOMOTIVE LLP","OUTSIDE DOOR HANDLE","","87089900","18","1","Pcs","932","932","","932","Live","FORD","https://onlineautohandles.com/product-images/5609.jpg?v=1393","data/source-catalogue/images/05609R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9110","05610L","OUTER HANDLE ENDEAVOUR T-2 REAR LEFT","CI AUTOMOTIVE LLP","OUTSIDE DOOR HANDLE","","87089900","18","1","Pcs","3067","3067","","3067","Live","FORD","https://onlineautohandles.com/product-images/5610.jpg?v=1393","data/source-catalogue/images/05610L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9111","05610R","OUTER HANDLE ENDEAVOUR T-2 REAR RIGHT","CI AUTOMOTIVE LLP","OUTSIDE DOOR HANDLE","","87089900","18","1","Pcs","3067","3067","","3067","Live","FORD","https://onlineautohandles.com/product-images/5610.jpg?v=1393","data/source-catalogue/images/05610R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13948","5611","OUTER HANDLE FIESTA,FIGO REAR","","OUTSIDE DOOR HANDLE","","","18","1","Pcs","92","92","","92","Live","FORD","https://onlineautohandles.com/product-images/5611.jpg?v=1393","data/source-catalogue/images/5611.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11832","5612","WINDOW REGULATOR FIGO MANUAL REAR RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","","87089900","18","1","Pcs","731","731","","731","Live","FORD","https://onlineautohandles.com/product-images/5612.jpg?v=1393","data/source-catalogue/images/5612.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11831","5612L","WINDOW REGULATOR FIGO MANUAL REAR LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","","87089900","18","1","Pcs","731","731","","731","Live","FORD","https://onlineautohandles.com/product-images/5612.jpg?v=1393","data/source-catalogue/images/5612L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4064","5613","SASH I KON INNER L/R (SET OF 2 PS)","CI AUTOMOTIVE LLP","SIDE MIRROR BRACKET","","87089900","18","1","Set","278","278","","278","Live","FORD","https://onlineautohandles.com/product-images/5613.jpg?v=1393","data/source-catalogue/images/5613.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13949","5614","OUTER HANDLE ECO SPORT FRONT","","OUTSIDE DOOR HANDLE","","","18","1","Pcs","220","220","","220","Live","FORD","https://onlineautohandles.com/product-images/5614.jpg?v=1393","data/source-catalogue/images/5614.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13950","5615","OUTER HANDLE ECO SPORT REAR","","OUTSIDE DOOR HANDLE","","","18","1","Pcs","220","220","","220","Live","FORD","https://onlineautohandles.com/product-images/5615.jpg?v=1393","data/source-catalogue/images/5615.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13951","5616","BUMPER BRACKET ECO SPORT FRONT","","BUMPER BRACKETS","","","18","1","Set","546","546","","546","Live","FORD","https://onlineautohandles.com/product-images/5616.jpg?v=1393","data/source-catalogue/images/5616.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13952","5617","BUMPER BRACKET ECO SPORT REAR","","BUMPER BRACKETS","","","18","1","Set","457","457","","457","Live","FORD","https://onlineautohandles.com/product-images/5617.jpg?v=1393","data/source-catalogue/images/5617.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9610","5618L","R.C. LOCK  ASSY EECO SPORT LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","","83012000","18","1","Pcs","146","146","","146","Live","FORD","https://onlineautohandles.com/product-images/5618.jpg?v=1393","data/source-catalogue/images/5618L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9611","5618R","R.C LOCK ASSY EECO SPORT RH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","","83012000","18","1","Pcs","146","146","","146","Live","FORD","https://onlineautohandles.com/product-images/5618.jpg?v=1393","data/source-catalogue/images/5618R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13953","5619","BUMPER BRACKET FIGO REAR","","BUMPER BRACKETS","","","18","1","Set","506","506","","506","Live","FORD","https://onlineautohandles.com/product-images/5619.jpg?v=1393","data/source-catalogue/images/5619.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11798","5620","WINDOW REGULATOR FRONT T-2 FIGO MANNUAL RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","","87089900","18","1","Pcs","876","876","","876","Live","FORD","https://onlineautohandles.com/product-images/5620.jpg?v=1393","data/source-catalogue/images/5620.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11797","5620L","WINDOW REGULATOR FRONT T-2 FIGO MANNUAL LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","","87089900","18","1","Pcs","876","876","","876","Live","FORD","https://onlineautohandles.com/product-images/5620.jpg?v=1393","data/source-catalogue/images/5620L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11796","5621","WINDOE REGULATOR REAR T-2 FIGO MANNUAL RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","","87089900","18","1","Pcs","834","834","","834","Live","FORD","https://onlineautohandles.com/product-images/5621.jpg?v=1393","data/source-catalogue/images/5621.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11799","5621L","WINDOW REGULATOR REAR T-2 FIGO MANNUAL LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","","87089900","18","1","Pcs","834","834","","834","Live","FORD","https://onlineautohandles.com/product-images/5621.jpg?v=1393","data/source-catalogue/images/5621L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P10145","5622L","SIDE VIEW MIRROR IKON LH (DISCONTINUE)","CI AUTOMOTIVE LLP","SIDE VIEW MIRROR","#3N2Z17683A LH","70091090","18","1","Pcs","880","880","","880","Live","FORD","https://onlineautohandles.com/product-images/5622.jpg?v=1393","data/source-catalogue/images/5622L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P10146","5622R","SIDE VIEW MIRROR IKON RH (DISCONTINUE)","CI AUTOMOTIVE LLP","SIDE VIEW MIRROR","#3N2Z17682A RH","70091090","18","1","Pcs","880","880","","880","Live","FORD","https://onlineautohandles.com/product-images/5622.jpg?v=1393","data/source-catalogue/images/5622R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9494","5623L","R.C.LEVER ONLY IKON LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","","83012000","18","1","Pcs","53","53","","53","Live","FORD","https://onlineautohandles.com/product-images/5623.jpg?v=1393","data/source-catalogue/images/5623L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9495","5623R","R.C.LEVER ONLY IKON RH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","","83012000","18","1","Pcs","53","53","","53","Live","FORD","https://onlineautohandles.com/product-images/5623.jpg?v=1393","data/source-catalogue/images/5623R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11455","5625","R.C.LOCK Assy Ford Escort RH","CI AUTOMOTIVE LLP","Uncategorized","","83012000","18","1","Pcs","231","231","","231","Live","","https://onlineautohandles.com/product-images/5625.jpg?v=1393","data/source-catalogue/images/5625.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11454","5625L","R.C.LOCK Assy Ford Escort Left","CI AUTOMOTIVE LLP","Uncategorized","","83012000","18","1","Pcs","231","231","","231","Live","","https://onlineautohandles.com/product-images/5625.jpg?v=1393","data/source-catalogue/images/5625L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4081","5629","NUMBER PLATE PATTI IKON","CI AUTOMOTIVE LLP","LICENSE NUMBER PLATES","","87089900","18","1","Pcs","182","182","","182","Live","FORD","https://onlineautohandles.com/product-images/5629.jpg?v=1393","data/source-catalogue/images/5629.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9226","05633L","OUTER HANDLE IKON LEFT","CI AUTOMOTIVE LLP","OUTSIDE DOOR HANDLE","","87089900","18","1","Pcs","61","61","","61","Live","FORD","https://onlineautohandles.com/product-images/5633.jpg?v=1393","data/source-catalogue/images/05633L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9227","05633R","OUTER HANDLE IKON RIGHT","CI AUTOMOTIVE LLP","OUTSIDE DOOR HANDLE","","87089900","18","1","Pcs","61","61","","61","Live","FORD","https://onlineautohandles.com/product-images/5633.jpg?v=1393","data/source-catalogue/images/05633R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11886","5638","R.G.Machine Ford Ikon Front RH","CI AUTOMOTIVE LLP","Uncategorized","#1091686 RH ,#XS61F23200-BC RH ,#XS61F23200-BD RH","87089900","18","1","Pcs","570","570","","570","Live","","https://onlineautohandles.com/product-images/5638.jpg?v=1393","data/source-catalogue/images/5638.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
